rank,authorized_official,num_npis,total_spending,num_unique_addresses,different_addresses_flag,npi,org_name,dba,npi_spending,address,city,zip,auth_title
25,"FOLLETT, RICHARD",2,184921400.53,1,,1669017653,"BEHAVIORAL HEALTH NETWORK, INC",,108360750.27,395 LIBERTY ST,SPRINGFIELD,011043779,VICE PRESIDENT
25,"FOLLETT, RICHARD",2,184921400.53,1,,1467507293,"BEHAVIORAL HEALTH NETWORK, INC",,76560650.26,395 LIBERTY ST,SPRINGFIELD,011043779,VP OF ADMINISTRATION
26,"NEAL, KEITH",9,174621901.32,8,YES,1104032309,"ADVOCATES, INC.",,83978891.49,1881 WORCESTER RD,FRAMINGHAM,017015410,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1437451382,"ADVOCATES, INC.",,48823264.40,340 MAPLE ST,MARLBOROUGH,017523200,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1235301128,"ADVOCATES, INC.",,22414034.30,1881 WORCESTER RD,FRAMINGHAM,017015410,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1811741739,"ADVOCATES, INC",,6802714.28,29 E MOUNTAIN ST,WORCESTER,016061400,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1013123215,"ADVOCATES, INC.",,4812255.92,17 WARREN AVE,WOBURN,018014936,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1114771037,"ADVOCATES, INC",,4496907.14,200 CORPORATE PL STE 6A,PEABODY,019603840,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1376795781,"ADVOCATES, INC.",,2572195.64,7 OAKLAND SREET,LEXINGTON,024203605,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1649021411,ADVOCATES INC,,595387.22,15 SOUTH ST,HUDSON,017492262,CFO
26,"NEAL, KEITH",9,174621901.32,8,YES,1184478000,"ADVOCATES, INC",,126250.93,76 CHURCH ST STE 301,WHITINSVILLE,015881464,CFO
27,"DONOVAN, STEVE",2,168153391.36,2,YES,1730132515,"TUFTS MEDICAL CENTER, INC.",<UNAVAIL>,164344884.94,800 WASHINGTON ST,BOSTON,021111526,DIRECTOR OF FINANCIAL PLANNING
27,"DONOVAN, STEVE",2,168153391.36,2,YES,1851337141,"TUFTS MEDICAL CENTER, INC.",<UNAVAIL>,3808506.42,750 WASHINGTON ST,BOSTON,021111526,DIRECTOR OF FINANCIAL PLANNING
28,"MARKARIAN, KATE",5,164839110.90,3,YES,1932271632,ELIOT COMMUNITY HUMAN SERVICES,<UNAVAIL>,103846798.05,125 HARTWELL AVE,LEXINGTON,02421,CEO
28,"MARKARIAN, KATE",5,164839110.90,3,YES,1679648182,ELIOT COMMUNITY HUMAN SERVICES,<UNAVAIL>,37345479.79,86 BAKER AVE EXT,CONCORD,01742,CEO
28,"MARKARIAN, KATE",5,164839110.90,3,YES,1225229958,ELIOT COMMUNITY HUMAN SERVICES,,17535198.78,125 HARTWELL AVE,LEXINGTON,024213100,CEO
28,"MARKARIAN, KATE",5,164839110.90,3,YES,1225254170,ELIOT COMMUNITY HUMAN SERVICES,,3599228.92,43 DARTMOUTH STREET,MALDEN,02148,CEO
28,"MARKARIAN, KATE",5,164839110.90,3,YES,1588876643,"ELIOT COMMUNITY HUMAN SERVICES, INC.",,2512405.36,125 HARTWELL AVE,LEXINGTON,024213100,CEO
29,"HATEM-ROY, JOAN",2,163558228.57,2,YES,1619007630,"AGESPAN, INC.",,163355434.46,280 MERRIMACK ST,LAWRENCE,01843,EXECUTIVE DIRECTOR
29,"HATEM-ROY, JOAN",2,163558228.57,2,YES,1790344711,"AGESPAN, INC.",,202794.11,280 MERRIMACK ST STE 400,LAWRENCE,018431787,CEO
30,"DIGIORGI, DIANA",3,157920857.01,1,,1033239058,"OLD COLONY ELDERLY SERVICES, INC.",,137684006.92,144 MAIN ST,BROCKTON,023014046,EXECUTIVE DIRECTOR
30,"DIGIORGI, DIANA",3,157920857.01,1,,1134241995,"OLD COLONY ELDERLY SERVICES, INC.",<UNAVAIL>,17353171.61,144 MAIN ST,BROCKTON,023014046,EXECUTIVE DIRECTOR
30,"DIGIORGI, DIANA",3,157920857.01,1,,1609998467,"OLD COLONY ELDERLY SERVICES, INC.",<UNAVAIL>,2883678.48,144 MAIN ST,BROCKTON,023014046,EXECUTIVE DIRECTOR
31,"HART, SARA",3,156353489.82,2,YES,1023096864,"SOUTH BAY MENTAL HEALTH CENTER, INC.",<UNAVAIL>,112043522.26,1115 WEST CHESTNUT STREET,BROCKTON,02301,PRESIDENT/COO
31,"HART, SARA",3,156353489.82,2,YES,1033294558,"SOUTH BAY MENTAL HEALTH CENTER, INC.",<UNAVAIL>,43228453.10,1115 WEST CHESTNUT STREET SUITE 202,BROCKTON,02301,PRESIDENT/COO
31,"HART, SARA",3,156353489.82,2,YES,1750703062,"SOUTH BAY MENTAL HEALTH CENTER, INC.",<UNAVAIL>,1081514.46,1115 WEST CHESTNUT STREET,BROCKTON,02301,PRESIDENT/COO
32,"BRONHARD, JOHN",2,153911895.31,2,YES,1013995133,UMASS MEMORIAL HEALTHALLIANCE CLINTON HOSPITAL INC,<UNAVAIL>,82601425.40,60 HOSPITAL RD,LEOMINSTER,014532205,CHIEF FINANCIAL OFFICER
32,"BRONHARD, JOHN",2,153911895.31,2,YES,1790780047,UMASS MEMORIAL HEALTH-HARRINGTON HOSPITAL INC,,71310469.91,100 SOUTH STREET,SOUTHBRIDGE,01550,CFO
33,"ADAMS, CHARLES",2,147543466.28,1,,1730121633,"NORTH SHORE MEDICAL CENTER, INC.",<UNAVAIL>,137693261.92,81 HIGHLAND AVE,SALEM,019702714,CFO
33,"ADAMS, CHARLES",2,147543466.28,1,,1417972647,"NORTH SHORE MEDICAL CENTER, INC.",<UNAVAIL>,9850204.36,81 HIGHLAND AVE,SALEM,019702714,CFO
34,"OSHLAG, JORDAN",5,142249821.54,2,YES,1649293028,COMMUNITY HEALTHLINK INC,,127307222.99,12 QUEEN STREET,WORCESTER,01610,VICE PRESIDENT OF OPERATIONS
34,"OSHLAG, JORDAN",5,142249821.54,2,YES,1811042153,"COMMUNITY HEALTHLINK, INC",,7914603.69,12 QUEEN STREET,WORCESTER,01610,VICE PRESIDENT OF OPERATIONS
34,"OSHLAG, JORDAN",5,142249821.54,2,YES,1982852521,"COMMUNITY HEALTHLINK, INC.",,4185297.11,72 JAQUES AVE,WORCESTER,016102476,VICE PRESIDENT OF OPERATIONS
34,"OSHLAG, JORDAN",5,142249821.54,2,YES,1235387879,"COMMUNITY HEALTHLINK, INC.",,2624024.25,72 JAQUES AVE,WORCESTER,016102476,VICE PRESIDENT OF OPERATIONS
34,"OSHLAG, JORDAN",5,142249821.54,2,YES,1326296963,"COMMUNITY HEALTHLINK, INC.",,218673.50,72 JAQUES AVE,WORCESTER,016102476,VICE PRESIDENT OF OPERATIONS
35,"FILTON, STEVE",8,136450157.34,6,YES,1598707002,"HRI CLINICS, INC.",,101784569.36,10-I ROESSLER ROAD,WOBURN,018016503,VICE PRESIDENT
35,"FILTON, STEVE",8,136450157.34,6,YES,1316917222,UHS OF FULLER INC,<UNAVAIL>,13469683.99,200 MAY ST,S ATTLEBORO,027035520,CFO/ SR VP
35,"FILTON, STEVE",8,136450157.34,6,YES,1821068818,ARBOUR INC,<UNAVAIL>,12363087.58,49 ROBINWOOD AVE,BOSTON,021302156,CFO / SR VP
35,"FILTON, STEVE",8,136450157.34,6,YES,1518938174,"HRI HOSPITAL, INC",<UNAVAIL>,6213539.75,227 BABCOCK ST,BROOKLINE,024466773,CFO/SR VP
35,"FILTON, STEVE",8,136450157.34,6,YES,1760453328,UHS OF WESTWOOD PEMBROKE INC,<UNAVAIL>,1452640.79,45 CLAPBOARDTREE ST,WESTWOOD,020902903,CFO SR VP
35,"FILTON, STEVE",8,136450157.34,6,YES,1770766529,ARBOUR INC,<UNAVAIL>,482954.91,49 ROBINWOOD AVE,BOSTON,021302156,SR VP CFO
35,"FILTON, STEVE",8,136450157.34,6,YES,1922123199,HRI CLINICS INC,<UNAVAIL>,347290.73,384 WASHINGTON ST,NORWELL,020612010,VICE PRESIDENT
35,"FILTON, STEVE",8,136450157.34,6,YES,1730511080,"THE ARBOUR, INC",,336390.23,49 ROBINWOOD AVE,BOSTON,021302156,SR VP CFO
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1114984671,CAPE COD HOSPITAL INC,<UNAVAIL>,86938244.14,27 PARK ST,HYANNIS,02601,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1336106806,FALMOUTH HOSPITAL ASSOCIATION INC,,25404439.35,100 TER HEUN DR,FALMOUTH,02540,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1770534927,"MEDICAL AFFILIATES OF CAPE COD, INC.",,5909646.42,27 PARK ST,HYANNIS,02601,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1902146798,URGI CENTER MEDICAL GROUP,,5852378.86,2 JAN SEBASTIAN DR,SANDWICH,02563,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1679832364,PHYSICIANS OF CAPE COD HOSPITAL,,5214551.52,27 PARK ST,HYANNIS,02601,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1376828988,EMERGENCY PHYSICIANS OF FALMOUTH,,2685339.75,100 TER HEUN DR,FALMOUTH,02540,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1821363698,PHYSICIANS OF FALMOUTH HOSPITAL,,345833.14,100 TER HEUN DR,FALMOUTH,02540,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1326006073,CAPE COD HOSPITAL INC,<UNAVAIL>,290827.33,27 PARK ST,HYANNIS,026015230,VP OF REVENUE CYCLE
36,"DAYTON, REBECCA",9,132692335.62,3,YES,1073240586,RADIOLOGISTS OF CAPE COD HOSPITAL,,51075.11,27 PARK ST,HYANNIS,026015230,VP OF REVENUE CYCLE
37,"JARVIE, BRUCE",3,131865031.06,3,YES,1912980251,"COMMUNITY HEALTH CARE, INC.",<UNAVAIL>,127154168.46,130 SOUTHAMPTON RD,WESTFIELD,010851370,"VP, TREASURER"
37,"JARVIE, BRUCE",3,131865031.06,3,YES,1487971461,MIDDLESEX RECOVERY PROFESSIONAL CORPORATION,,4696757.98,20 TOWER OFFICE PARK,WOBURN,018012113,"VP, TREASURER"
37,"JARVIE, BRUCE",3,131865031.06,3,YES,1881904449,COMMUNITY PHYSICIANS P.C.,<UNAVAIL>,14104.62,125 NORTH ELM STREET,WESTFIELD,01085,"VP, TREASURER"
38,"RODENBERG-ROBERTS, MARY",3,130156039.31,2,YES,1962091173,"SB TRANSITIONAL SUB, LLC",,84685263.48,1115 W CHESTNUT ST,BROCKTON,023017501,VP & SR. ASST GENERAL COUNSEL
38,"RODENBERG-ROBERTS, MARY",3,130156039.31,2,YES,1215520747,"SB TRANSITIONAL SUB, LLC",,35930711.24,1115 W CHESTNUT ST,BROCKTON,023017501,VP & SR. ASST GENERAL COUNSEL
38,"RODENBERG-ROBERTS, MARY",3,130156039.31,2,YES,1881283091,"FBTC TRANSITIONAL SUB, LLC",,9540064.59,55 TOZER RD,BEVERLY,019155515,VP& SR ASST GENERAL COUNSEL
39,"SILVA, PAUL",3,125980874.68,1,,1750395737,"HOLYOKE MEDICAL CENTER, INC.",,125053508.66,575 BEECH ST,HOLYOKE,010402223,VICE PRESIDENT OF FINANCE
39,"SILVA, PAUL",3,125980874.68,1,,1083776140,"HOLYOKE MEDICAL CENTER, INC.",<UNAVAIL>,921839.64,575 BEECH ST,HOLYOKE,01040,VICE PRESIDENT OF FINANCE
39,"SILVA, PAUL",3,125980874.68,1,,1881756948,"HOLYOKE MEDICAL CENTER, INC.",<UNAVAIL>,5526.38,575 BEECH ST,HOLYOKE,010402223,VICE PRESIDENT OF FINANCE
40,"BREWSTER, MARK",2,124683307.75,1,,1760707582,BREWSTER AMBULANCE SERVICE INC.,,107115763.56,25 MAIN ST,WEYMOUTH,021882808,PRESIDENT
40,"BREWSTER, MARK",2,124683307.75,1,,1316942162,EASCARE LLC,,17567544.19,25 MAIN ST,WEYMOUTH,02188,CEO
41,"O'NEILL, JOHN",4,118686096.52,1,,1508990490,SOMERVILLE CAMBRIDGE ELDER SERVICES,,90176203.31,61 MEDFORD ST,SOMERVILLE,021433429,EXECUTIVE DIRECTOR
41,"O'NEILL, JOHN",4,118686096.52,1,,1154455020,SOMERVILLE CAMBRIDGE ELDER SERVICES,,27052244.32,61 MEDFORD ST,SOMERVILLE,021433429,EXECUTIVE DIRECTOR
41,"O'NEILL, JOHN",4,118686096.52,1,,1245369875,SOMERVILLE CAMBRIDGE ELDER SERVICES,,1424340.29,61 MEDFORD ST,SOMERVILLE,021433429,EXECUTIVE DIRECTOR
41,"O'NEILL, JOHN",4,118686096.52,1,,1225162191,SOMERVILLE CAMBRIDGE ELDER SERVICES,,33308.60,61 MEDFORD ST,SOMERVILLE,021433429,EXECUITVE DIRECTOR
42,"BERNARD, KARIN",9,117343267.25,9,YES,1699774646,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC.",,103665791.92,34 HAVERHILL ST,LAWRENCE,018412884,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1669685780,GREATER LAWRENCE FAMILY HEALTH CENTER INC.,,3929815.39,150 PARK ST,LAWRENCE,01841,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1851504963,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC.",,2965965.38,"73D WINTHROP AVE, PLAZA 114",LAWRENCE,01843,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1760695878,GREATER LAWRENCE FAMILY HEALTH CENTER INC.,,2606355.64,700 ESSEX STREET,LAWRENCE,01841,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1912266065,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC.",<UNAVAIL>,1505843.27,147 PELHAM ST,METHUEN,018442060,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1255630448,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC.",,796127.44,57 RIVER RD,ANDOVER,018101144,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1679786784,GREATER LAWRENCE FAMILY HEALTH CENTER INC.,,742208.07,70-71 N PARISH RD,LAWRENCE,018432914,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1013284843,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC.",,642584.62,1 GENERAL ST,LAWRENCE,018412961,"DIRECTOR, MSO"
42,"BERNARD, KARIN",9,117343267.25,9,YES,1003437344,GREATER LAWRENCE FAMILY HEALTH CENTER INC,,488575.52,755 MAIN ST,HAVERHILL,018302166,"DIRECTOR, MSO"
43,"SMOLAREK, MATTHEW",2,115595299.29,2,YES,1770020018,"TOTAL WELLNESS CENTERS, LLC",<UNAVAIL>,77173366.56,59 BOBALA RD,HOLYOKE,010409689,CFO
43,"SMOLAREK, MATTHEW",2,115595299.29,2,YES,1770816506,"TOTAL WELLNESS CENTERS, LLC",<UNAVAIL>,38421932.73,900 MEMORIAL AVE,WEST SPRINGFIELD,010893557,CFO
44,"MEDALIE, MARSHA",2,114635504.31,2,YES,1780791467,"RIVERSIDE COMMUNITY CARE, INC.",,108130005.71,190 LENOX ST,NORWOOD,020623416,EXECUTIVE VICE PRESIDENT
44,"MEDALIE, MARSHA",2,114635504.31,2,YES,1346464823,RIVERSIDE COMMUNITY CARE,<UNAVAIL>,6505498.60,255 HIGHLAND AVE,NEEDHAM,024943023,EXECUTIVE VICE PRES.
45,"LONGWORTH, DAVID",2,112985843.86,2,YES,1558392563,"LAHEY CLINIC HOSPITAL, INC.",,112943614.92,41 MALL RD,BURLINGTON,018050001,CEO
45,"LONGWORTH, DAVID",2,112985843.86,2,YES,1659554954,LAHEY CLINIC HOSPITAL INC,,42228.94,1 ESSEX CENTER DR,PEABODY,019602901,C.E.O.
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1568488450,BAYSTATE MEDICAL CENTER INC,<UNAVAIL>,40546938.08,759 CHESTNUT ST,SPRINGFIELD,011991001,"SR. VP, CFO & TREASURER"
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1962410233,BAYSTATE WING HOSPITAL CORPORATION,<UNAVAIL>,38216025.42,40 WRIGHT ST,PALMER,010691138,"SR. VP, CFO & TREASURER, BH"
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1508867391,BAYSTATE FRANKLIN MEDICAL CENTER,,29105214.06,164 HIGH ST,GREENFIELD,013012613,"SR VP, CFO & TREAS, BAYSTATE HEALTH"
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1992880736,BAYSTATE WING HOSPITAL CORPORATION,<UNAVAIL>,2292744.91,40 WRIGHT ST,PALMER,010691138,"SR. VP, CFO & TREASURER BH"
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1497756282,BAYSTATE MEDICAL CENTER INC,,1122244.52,759 CHESTNUT ST,SPRINGFIELD,011991001,"SR. VP, CFO & TREASURER"
46,"MCCARTHY, RAYMOND",6,111285784.83,3,YES,1487655874,BAYSTATE FRANKLIN MEDICAL CENTER,,2617.84,164 HIGH ST,GREENFIELD,013012613,"SR VP, CFO & TREAS, BAYSTATE HEALTH"
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1780971275,"STEWARD EMERGENCY PHYSICIANS, INC",,58820756.94,200 GROTON RD,AYER,014321168,CEO
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1821349317,"STEWARD MEDICAL GROUP, INC",<UNAVAIL>,34640567.15,535 FAUNCE CORNER RD,DARTMOUTH,027471242,SMG CEO
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1356654495,"STEWARD MEDICAL GROUP, INC",<UNAVAIL>,8345258.66,77 WARREN ST,BRIGHTON,021353601,CEO OF STEWARD PHYSICIAN NETWORK
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1013220151,"STEWARD MEDICAL GROUP, INC",<UNAVAIL>,4919074.53,77 WARREN ST,BRIGHTON,021353601,CEO OF STEWARD PHYSICIAN NETWORK
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1255600300,"STEWARD MEDICAL GROUP, INC",<UNAVAIL>,3534971.51,500 BOYLSTON ST,BOSTON,021163740,CEO
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1194784983,UROLOGY CONSULTANTS OF NS,,393804.13,400 HIGHLAND AVE,SALEM,019707003,PRESIDENT
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1265745301,"STEWARD MEDICAL GROUP, INC.",<UNAVAIL>,225222.97,77 WARREN ST,BRIGHTON,021353601,CEO OF STEWARD PHYSICIAN NETWORK
47,"CALLUM, MICHAEL",8,111021573.35,5,YES,1780937326,"STEWARD MEDICAL GROUP, INC",<UNAVAIL>,141917.46,535 FAUNCE CORNER RD,DARTMOUTH,027471242,CEO
48,"LEUNG, AGNES",8,107960739.87,8,YES,1033157771,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,54789540.34,780 ALBANY STREET,BOSTON,021182524,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1013131804,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,53092710.83,780 ALBANY ST,BOSTON,021182755,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1205080348,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,34909.03,444 HARRISON AVE,BOSTON,02118,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1871736488,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,19851.50,39 BOYLSTON ST FL 2,BOSTON,02116,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1063655678,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,9319.14,17 COURT ST,BOSTON,02108,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1245473859,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,8242.44,55 FRUIT ST,BOSTON,02114,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1205080355,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,4447.11,363 ALBANY ST,BOSTON,021182503,CHIEF FINANCIAL OFFICER
48,"LEUNG, AGNES",8,107960739.87,8,YES,1780827394,"BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM, INC.",<UNAVAIL>,1719.48,112 SOUTHAMPTON ST,BOSTON,02118,CHIEF FINANCIAL OFFICER
49,"BENSON, MELVIN",3,100176418.96,3,YES,1225085319,BROCKTON NEIGHBORHOOD HEALTH CENTER,,91335249.91,63 MAIN ST,BROCKTON,023014042,CFO
49,"BENSON, MELVIN",3,100176418.96,3,YES,1497148407,BROCKTON NEIGHBORHOOD HEALTH CENTER,,7521494.76,158 PLEASANT STREET,BROCKTON,02301,CHIEF FINANCIAL OFFICER
49,"BENSON, MELVIN",3,100176418.96,3,YES,1548663875,BROCKTON NEIGHBORHOOD HEALTH CENTER,,1319674.29,124 MANLEY ST,BROCKTON,023015509,CHIEF FINANCIAL OFFICER
50,"LITTLETON, ROBERT",3,99770661.58,3,YES,1881722437,"CRITERION CHILD ENRICHMENT, INC.",,59674242.86,345 FORTUNE BLVD,MILFORD,017571723,PRESIDENT
50,"LITTLETON, ROBERT",3,99770661.58,3,YES,1235449661,"BEACON ABA SERVICES, INC.",<UNAVAIL>,40023927.73,300 E MAIN ST,MILFORD,017572806,PRESIDENT
50,"LITTLETON, ROBERT",3,99770661.58,3,YES,1598129637,BEACON ABA SERVICES,,72490.99,321 FORTUNE BLVD,MILFORD,017571750,PRESIDENT
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1316079916,"SEVEN HILLS FAMILY SERVICES, INCORPORATED",,62527607.71,81 HOPE AVE,WORCESTER,016032212,SR. VP OF BUSINESS & FINANCE
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1083836431,"SEVEN HILLS ASPIRE, INC.",,11421629.59,799 W BOYLSTON ST,WORCESTER,016063071,SR. VP OF BUSINESS AND FINANCE
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1558583815,"SEVEN HILLS ASPIRE, INC.",,9582315.65,150 GODDARD MEMORIAL DR,WORCESTER,016031260,SR. VP OF BUSINESS AND FINANCE
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1790907061,"SEVEN HILLS ASPIRE, INC.",,9304338.24,81 HOPE AVE,WORCESTER,016032212,SR. VP OF BUSINESS AND FINANCE
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1326179607,"SEVEN HILLS ASPIRE, INC.",,6741799.40,22 GRANT RD,DEVENS,014344468,SR. VP OF BUSINESS AND FINANCE
51,"MATTHEWS, MICHAEL",6,99589084.81,4,YES,1467556928,"FAMILY SERVICES ORGANIZATION OF WORCESTER, INC",<UNAVAIL>,11394.22,799 W BOYLSTON ST,WORCESTER,016063071,SR VP OF BUSINESS & FINANCE
52,"MIGLICCO, TRAVIS",4,98232814.13,4,YES,1932283694,"BEACON HOSPICE, LLC",<UNAVAIL>,74982105.27,1 FATHER DEVALLES BLVD STE 407,FALL RIVER,027231511,SVP TAX
52,"MIGLICCO, TRAVIS",4,98232814.13,4,YES,1588896989,COMPASSIONATE CARE HOSPICE OF SOUTHEASTERN MASSACHUSETTS LLC,,22184212.73,2 LAKESHORE CTR STE 110,BRIDGEWATER,023241077,SVP TAX
52,"MIGLICCO, TRAVIS",4,98232814.13,4,YES,1043335011,"BEACON HOSPICE, LLC",<UNAVAIL>,1065572.13,200 NICKERSON RD STE 110,MARLBOROUGH,017524641,SVP TAX
52,"MIGLICCO, TRAVIS",4,98232814.13,4,YES,1770537847,"TENDER LOVING CARE HEALTH CARE SERVICES OF NEW ENGLAND, LLC",<UNAVAIL>,924.00,67 HUNT ST STE 204&201,AGAWAM,010011920,SVP TAX
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1750381281,LAWRENCE GENERAL HOSPITAL,,84569433.00,1 GENERAL ST,LAWRENCE,018412961,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1467725416,LAWRENCE GENERAL HOSPITAL,<UNAVAIL>,9969052.82,1 GENERAL ST,LAWRENCE,018412961,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1144544040,"COMMUNITY MEDICAL ASSOCIATES, INC.",,1237835.43,25 MARSTON ST STE 301,LAWRENCE,018412358,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1801023189,GENERAL PRIMARY CARE OF LAWRENCE,,1135667.92,1 GENERAL ST,LAWRENCE,018412961,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1265267991,LG NEWCORP INC,,1076616.78,70 EAST ST,METHUEN,018444597,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1477790152,LAWRENCE GENERAL HOSPITAL,<UNAVAIL>,133009.91,1 GENERAL ST,LAWRENCE,018412961,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1881272102,LAWRENCE GENERAL HOSPITAL,<UNAVAIL>,106510.14,1 GENERAL ST,LAWRENCE,018412997,CFO
53,"WHITLOCK, JOHN",8,98228498.64,3,YES,1942506415,LAWRENCE GENERAL HOSPITAL,<UNAVAIL>,372.64,1 GENERAL ST,LAWRENCE,018412961,CFO
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1225321847,OUR FAMILY CIRCLE,<UNAVAIL>,15197985.19,99 GUION STREET,SPRINGFIELD,011043001,VICE PRESIDENT/QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1205352291,"ADULT DAY HEALTH, INC.",<UNAVAIL>,12911185.92,420 MAPLE ST,MARLBOROUGH,017526202,VP QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1386045318,"ADULT DAY HEALTH, INC.",<UNAVAIL>,12776347.78,120 BROADWAY,LAWRENCE,018401014,VP QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1881095461,"ADULT DAY HEALTH, INC.",<UNAVAIL>,11446796.91,6 LIVINGSTONE STREET,DORCHESTER,02124,VP QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1639544919,"ADULT DAY HEALTH, INC.",<UNAVAIL>,10006494.40,1040 SOUTHBRIDGE ST,WORCESTER,016102235,VP QI
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1154968451,"ADULT DAY HEALTH, INC.",<UNAVAIL>,9109589.03,52 WAYSIDE AVE STE B,WEST SPRINGFIELD,010891361,VP QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1235586587,"ADULT DAY HEALTH, INC.",<UNAVAIL>,8869868.13,263 COMMERCIAL ST,MALDEN,021486708,VP QUALITY IMPROVEMENT
54,"REDD-GARCELON, SUSAN",10,97860097.50,10,YES,1255746079,"ADULT DAY HEALTH, INC.",,8793339.40,225 FOXBOROUGH BLVD STE 103,FOXBOROUGH,020353062,VP
