 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date
00000000000046717262,2021,9,2021-03-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B11) EMPLOYER REFUND OF NON-TAX BENEFITS,UNASSIGNED,UNASSIGNED,1.5,GENERAL FUND,0010,91101900,B11,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210313114393,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046699048,2021,12,2021-06-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B02) IN-STATE TRAVEL,UNASSIGNED,UNASSIGNED,219.24,GENERAL FUND,0010,91100100,B02,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210605115663,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046694421,2021,12,2021-07-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(999) PAYROLL REJECTS,(ELD99999) PAYROLL HOLD ACCOUNT,(99) PAYROLL REJECTS,(999) PAYROLL REJECTS,UNASSIGNED,UNASSIGNED,-8577.35,PAYROLL REJECT FUND,0999,ELD99999,999,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,07062100000000000032,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046674570,2021,12,2021-06-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B02) IN-STATE TRAVEL,UNASSIGNED,UNASSIGNED,340.15,GENERAL FUND,0010,91100100,B02,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210605115673,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046672322,2021,12,2021-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,5191.72,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06162100000000026055,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046650781,2021,11,2021-05-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,3000,GENERAL FUND,0010,91101636,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210522117143,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046646818,2021,3,2020-09-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,6336.89,GENERAL FUND,0010,91101630,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020200926111023,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046642065,2021,12,2021-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,-5191.72,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06162100000000026078,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046623416,2021,9,2021-03-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,3551.31,GENERAL FUND,0010,91101455,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210227118913,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046623305,2021,11,2021-05-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101094) STATE HEALTH INSURANCE ASSISTANCE PROGRAM,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,5906.27,FEDERAL GRANTS FUND,0100,91101094,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210522118593,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046599109,2021,12,2021-06-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101094) STATE HEALTH INSURANCE ASSISTANCE PROGRAM,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,5906.27,FEDERAL GRANTS FUND,0100,91101094,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210619118483,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046596019,2021,1,2020-07-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101637) HOME CARE AIDE TRAINING GRANT PROGRAM,(CC) SPECIAL EMPLOYEES,(C04) CONTRACTED SEASONAL EMPLOYEES,UNASSIGNED,UNASSIGNED,720,GENERAL FUND,0010,91101637,C04,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,CNTR 020200704100173,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046571452,2021,12,2021-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,5191.72,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06162100000000026075,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046571331,2021,12,2021-06-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4285.97,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06172100000000026174,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046567921,2021,12,2021-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,5191.72,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06162100000000026081,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046567644,2021,10,2021-04-13T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B11) EMPLOYER REFUND OF NON-TAX BENEFITS,UNASSIGNED,UNASSIGNED,1.5,GENERAL FUND,0010,91101900,B11,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210410110203,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046526289,2021,9,2021-03-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,10050.75,GENERAL FUND,0010,91101455,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210227118923,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046523396,2021,3,2020-09-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,0,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,09102000000000007350,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046517209,2021,13,2021-07-20T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B91) EMPLOYEE REIMBURSEMENT ACCOUNTS PAYABLE -NON-TAX,UNASSIGNED,UNASSIGNED,454,GENERAL FUND,0010,91100100,B91,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210717113353,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046517180,2021,3,2020-09-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,9945.91,GENERAL FUND,0010,91101455,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020200926111013,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046516573,2021,9,2021-03-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,12708.08,GENERAL FUND,0010,91101455,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210227118903,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046516549,2021,3,2020-09-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,18441.89,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020200926112583,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046514034,2021,3,2020-09-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,22133.14,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,08182000000000000237,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046511675,2021,5,2020-11-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,8766.72,GENERAL FUND,0010,91101455,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020201121112123,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046510005,2021,12,2021-07-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,31346.85,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210703128233,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046509868,2021,9,2021-03-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,29875.93,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210327109913,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046488261,2021,8,2021-03-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(999) PAYROLL REJECTS,(ELD99999) PAYROLL HOLD ACCOUNT,(99) PAYROLL REJECTS,(999) PAYROLL REJECTS,UNASSIGNED,UNASSIGNED,-10721.68,PAYROLL REJECT FUND,0999,ELD99999,999,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,02162100000000000819,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046487852,2021,4,2020-10-27T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,3925.69,GENERAL FUND,0010,91101900,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020201024115563,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046485685,2021,12,2021-06-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4285.96,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06172100000000026148,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046464917,2021,12,2021-07-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101094) STATE HEALTH INSURANCE ASSISTANCE PROGRAM,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4725.01,FEDERAL GRANTS FUND,0100,91101094,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210703129623,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046464211,2021,9,2021-03-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101178) COMMUNITY SERVICE EMPLOYMENT PROGRAM,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,3366.52,FEDERAL GRANTS FUND,0100,91101178,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210313115703,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046458360,2021,1,2020-07-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,1177.7,GENERAL FUND,0010,91101900,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020200704116653,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046440867,2021,12,2021-06-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,-5191.72,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06222100000000026549,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046435182,2021,5,2020-11-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B11) EMPLOYER REFUND OF NON-TAX BENEFITS,UNASSIGNED,UNASSIGNED,1.5,GENERAL FUND,0010,91100100,B11,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020201107112843,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046433852,2021,12,2021-06-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B11) EMPLOYER REFUND OF NON-TAX BENEFITS,UNASSIGNED,UNASSIGNED,3,FEDERAL GRANTS FUND,0100,91101076,B11,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210605117933,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046433785,2021,9,2021-03-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4859.97,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210327109903,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046412345,2021,9,2021-03-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(999) PAYROLL REJECTS,(ELD99999) PAYROLL HOLD ACCOUNT,(99) PAYROLL REJECTS,(999) PAYROLL REJECTS,UNASSIGNED,UNASSIGNED,297.8,PAYROLL REJECT FUND,0999,ELD99999,999,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210227119473,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046411097,2021,12,2021-06-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000300) ADMINISTRATION OF THE MEDICAID PROGRAM,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4045.73,GENERAL FUND,0010,40000300,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06232100000000026981,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046410904,2021,11,2021-05-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,3925.69,GENERAL FUND,0010,91101900,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210522117153,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046363805,2021,12,2021-06-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100100) ELDER AFFAIRS ADMINISTRATION,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,-5144.23,GENERAL FUND,0010,91100100,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06022100000000024293,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046363474,2021,12,2021-07-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,2159.93,GENERAL FUND,0010,91101630,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020210703128313,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046358713,2021,1,2020-07-21T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101637) HOME CARE AIDE TRAINING GRANT PROGRAM,(CC) SPECIAL EMPLOYEES,(C04) CONTRACTED SEASONAL EMPLOYEES,UNASSIGNED,UNASSIGNED,2875,GENERAL FUND,0010,91101637,C04,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,CNTR 020200718100243,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046338728,2021,4,2020-10-13T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101455) SENIOR PRESCRIPTION DRUG INSURANCE,(BB) REGULAR EMPLOYEE RELATED EXPEN,(B11) EMPLOYER REFUND OF NON-TAX BENEFITS,UNASSIGNED,UNASSIGNED,1.5,GENERAL FUND,0010,91101455,B11,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,EMPL 020201010116003,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
00000000000046332602,2021,12,2021-06-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(AA) REGULAR EMPLOYEE COMPENSATION,(A01) SALARIES: INCLUSIVE,UNASSIGNED,UNASSIGNED,4285.96,FEDERAL GRANTS FUND,0100,91101076,A01,ELD,ELD - SUMMARY PAYROLL,UNASSIGNED,06172100000000026163,UNASSIGNED,UNASSIGNED,UNASSIGNED,2025-12-01T15:44:24.000
